,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Xihu,0.9855628935647366,0.9836430655813241,0.9729688219935494,0.9503916449086162,0.05513745968361233,0.0,0.9214406389187529,0.9750422362156351,0.9551528183074797,0.9688987866687145,0.9367224696667179,0.2117954231300876,0.00959913991706346,0.9099984641376134,0.9583781293196131,0.9664414068499464,0.953540162801413,0.9336507448932577,0.10666564275840884,0.017816003686069726,0.9133773613884196,0.9541545077561052,0.988020273383505,1.0,0.9429427123329751,0.03509445553678392,0.023805866994317304,0.9241283980955307,0.9551528183074797,0.9952388266011366
Gangqian ,0.9471026875873854,0.9413546683237533,0.9240329345968616,0.9481901506913157,0.14346745378281806,0.021749262078608,0.8821656050955413,0.9606959763865153,0.9313344725803945,0.9322665838123347,0.9495883175392261,0.10851328258505516,0.0,0.8922634767748949,0.9627932266583812,0.9616280876184558,0.9447724095075345,0.9592201336026098,0.14711822277458436,0.05755786857231626,0.900108746310393,0.9590647817306197,0.9999999999999998,0.9931645176324373,0.9779400341774116,0.061130961628087566,0.002330278079850867,0.9041478949821344,0.9428305111076587,0.9699394127699237
Huzhou ,0.8360439560439561,0.9373626373626374,0.8534065934065935,0.9426373626373628,0.25208791208791204,0.014505494505494543,0.7815384615384615,0.8437362637362638,0.8690109890109889,0.925934065934066,0.996043956043956,0.3323076923076924,0.07670329670329679,0.8200000000000001,0.8276923076923077,0.9175824175824177,0.8703296703296703,0.9652747252747254,0.3041758241758241,0.1200000000000001,0.8556043956043957,0.8316483516483517,0.9402197802197803,0.9443956043956043,1.0,0.16043956043956054,0.0,0.8556043956043957,0.8268131868131869,0.9479120879120879
Donghu ,0.7806144526179142,0.853093898745132,0.791432280398096,0.8836001730852445,0.5683686715707486,0.03851146689744689,0.5594980527909996,0.7909995672868888,0.8024664647338813,0.8171787105149286,0.9169190826482041,0.38230203375162275,0.05819991345737785,0.7299870186066637,0.7964084811769796,0.8167459974037212,0.825183903072263,0.9999999999999998,0.38057118130679357,0.12916486369536995,0.7966248377325833,0.7713111207269581,0.791432280398096,0.8409779316313284,0.9681955863262657,0.22933794893985282,0.0,0.7511899610558199,0.6484205971440935,0.813933362180874
Nangang Software Park,0.9270811815740548,0.9111753769882255,0.8704813055153894,0.9367899194381325,0.083660400743648,0.010121875645527745,0.825449287337327,0.8967155546374715,0.8787440611443916,0.8374302829993802,0.8644908076843626,0.11939681883908282,0.0,0.7740136335467879,0.832472629621979,0.9103491014253252,0.8479652964263581,0.8533360875852095,0.1559595124974179,0.026234249122082165,0.8215244784135508,0.8574674653997109,0.9491840528816359,0.9999999999999999,0.9303862838256559,0.024168560214831603,0.009089031191902464,0.8074777938442471,0.8355711629828547,0.9619913241065895
Xindian District Office,0.8144659676559449,0.862982050826373,0.8391682957170787,0.8453883063799541,0.21823351697174354,0.0,0.8155322551981521,0.8359694330904568,0.8585391860671763,0.8540963213079795,0.9575262129020796,0.40270126177359167,0.079082992713702,0.8061133819086548,0.8610271903323263,0.8963923938155323,0.8389905811267107,0.9530833481428829,0.337124577927848,0.06984183401457278,0.789585925004443,0.8580060422960725,0.8869735205260354,0.9068775546472367,1.0,0.205260351874889,0.07890527812333414,0.8313488537408924,0.8732894970677094,0.936200462057935
Qizhang,0.7693648027878981,0.7818786630761922,0.7974021859654681,0.8447647711072392,0.26342467923332813,0.0,0.7418026294946933,0.8124504989703787,0.8105496594329165,0.83605258989387,0.9301441469982576,0.4192935213052431,0.07920164739426583,0.7494059876445431,0.7888484080468874,0.8298748613971172,0.834626960240773,0.9554886741644226,0.3659116109615079,0.03168065895770633,0.731506415333439,0.7772849675273246,0.8591794709329956,0.8997307143988598,1.0000000000000002,0.16648186282274668,0.026611753524473425,0.7722160620940917,0.834626960240773,0.8897513068271821
Dapinglin ,0.8332140300644237,0.8671259842519685,0.8616678596993559,0.9361130994989262,0.21447745168217613,0.0,0.8113815318539728,0.8452934860415175,0.8864531138153184,0.8676628489620617,0.9500715819613457,0.32381889763779514,0.09609878310665709,0.8172870436649964,0.8644416607015031,0.8844846098783106,0.8672154617036507,0.9566929133858268,0.3516463851109519,0.07149248389405871,0.8092340730136005,0.8646206156048675,0.9194702934860413,0.9361130994989262,1.0,0.1692018611309949,0.04688618468146033,0.8819792412312095,0.8935218324982106,0.9465819613457409
Jingmei ,0.6910426871938418,0.7127361791462561,0.6971658502449265,0.849370188943317,0.3630160951714485,0.0,0.6501049685094471,0.7375787263820852,0.7741427571728479,0.8152554233729878,0.9625612316305108,0.522043386983905,0.12788663400979683,0.719734079776067,0.7650454863540936,0.7678446466060183,0.8131560531840445,0.9454163750874738,0.43351994401679494,0.08170048985304401,0.710811756473058,0.7477256822953113,0.8007347795661302,0.7998600419874036,1.0,0.14083275017494756,0.051434569629111415,0.7148355493351994,0.8219034289713085,0.8689643107067879
Guting ,0.8386863425925926,0.8502604166666665,0.8488859953703702,0.9110966435185186,0.3736255787037037,0.01765046296296302,0.7053674768518521,0.812355324074074,0.8446180555555554,0.8639322916666665,0.8994502314814814,0.43923611111111116,0.0131655092592593,0.6994357638888888,0.8337673611111112,0.8831018518518516,0.8612557870370372,0.9568142361111112,0.470703125,0.02524594907407418,0.7249710648148149,0.8410734953703702,0.9123987268518516,0.9435763888888888,1.0,0.28486689814814814,0.0,0.7272858796296298,0.8256655092592591,0.8854166666666665
Chiang Kai-Shek Memorial Hall,0.7481781376518217,0.7346828609986504,0.731264057579847,0.8904183535762482,0.26432748538011697,0.0,0.5599640125955916,0.747008547008547,0.7827260458839405,0.8242914979757083,1.0,0.7569050832208726,0.13171390013495277,0.6160143949617634,0.7766981556455241,0.7524966261808368,0.7680611785874945,0.8991452991452991,0.2968960863697705,0.12586594691857833,0.6634278002699054,0.720557804768331,0.8261808367071524,0.8243814664867295,0.944489428699955,0.15726495726495715,0.13216374269005837,0.7555555555555555,0.895906432748538,0.8910481331533964
Xiaonanmen,0.9420346489514133,0.9132473622508792,0.9292692457991403,0.939950501497981,0.16894620294385831,0.06356649732968611,0.9026963657678782,0.9287482089357824,0.9412530936563763,0.9601406799531067,0.9666536407450828,0.24801354695844735,0.018496808649211938,0.8753419304415788,0.9596196430897486,0.9465937215057967,0.9350006512960793,0.9963527419564935,0.1444574703660284,0.023316399635274154,0.9000911814510877,0.9502409795493032,0.9954409274456169,1.0,0.9687377881985151,0.006252442360296984,0.0,0.8968347010550997,0.9546697928878469,0.9239286179497199
Dingxi ,0.8382907079291271,0.84855287420829,0.8104706165317084,0.9006654373446645,0.2994468050990138,0.0,0.7533071434298084,0.8231379780325505,0.854245169566263,0.8366872444480076,0.9475667441674016,0.49362623266255135,0.048424597129800295,0.741441513669526,0.8059809187845746,0.8642668163232581,0.8391726128437424,0.9622384350196427,0.43526016194981176,0.07215585665036484,0.7836126032229616,0.8081455944840856,0.9003447446484407,0.9442796440311074,1.0,0.15545578449450814,0.024132125390844195,0.8021326064298884,0.8228974585103823,0.9187845746813115
Yongan Market ,0.8199920744997029,0.8136516742619375,0.8158311868436696,0.9292649098474342,0.2764018228650684,0.0,0.7242916584109373,0.8287101248266295,0.8285119873191995,0.8737864077669903,0.9571032296413708,0.4473944917772936,0.07598573409946496,0.7268674460075291,0.8218743808202893,0.8812165642956211,0.8602139885080247,0.9854368932038833,0.4135129780067366,0.05518129581929854,0.7588666534574995,0.8573409946502872,0.916286903110759,0.934020210025758,1.0,0.15781652466811957,0.025956013473350525,0.7971071923915196,0.8903308896374083,0.9078660590449772
Jingan ,0.8424352567014992,0.8199000454338936,0.8110858700590642,0.8806905951840074,0.2379827351203998,0.0,0.7829168559745572,0.8319854611540207,0.8377101317582918,0.8530667878237166,0.9088596092685144,0.41135847342117215,0.07069513857337584,0.7832803271240345,0.854611540208996,0.8560654248069057,0.8565197637437527,0.9222171740118128,0.3784643343934575,0.09922762380736039,0.8037255792821445,0.841890049977283,0.911403907314857,0.910040890504316,1.0,0.17746478873239435,0.05224897773739201,0.8273512039981825,0.8720581553839164,0.915492957746479
Nanshijiao ,0.8221112696148358,0.8460770328102711,0.8497860199714693,0.8649072753209701,0.2774607703281027,0.01768901569186876,0.7726105563480741,0.8212553495007131,0.8286733238231099,0.8684736091298144,0.9549215406562053,0.5766048502139798,0.13423680456490716,0.7751783166904422,0.8459343794579173,0.894864479315264,0.9159771754636234,0.9271041369472184,0.4472182596291012,0.05563480741797422,0.802567760342368,0.8178316690442227,0.8790299572039943,0.8750356633380885,1.0,0.17146932952924399,0.0,0.8359486447931528,0.8740370898716119,0.9028530670470754
NTU Hospital,0.9319464704763112,0.9490708441681994,0.9051817086319527,0.9127291177776369,0.2125325045982115,0.05555907908923702,0.890404008371916,0.9365763937337477,0.9712056827551214,0.9398744212595929,0.9646096277034311,0.4298217796663918,0.04693346863702674,0.9443774973044967,0.9583941142893384,0.9915012367603222,0.960043128052261,0.9815437305765204,0.19318830468700454,0.01699752647935565,0.9363861229149488,0.976850383712818,0.994228451829771,0.9573159129828122,0.999238916724805,0.020549248430265787,0.0,0.9702543286611276,0.9773577725629479,1.0
Shuanglian ,0.7414648380507733,0.7913627079077912,0.7846512985118181,0.9180040852057196,0.4247641280031127,0.0,0.70917225950783,0.769769477677269,0.812664137729793,0.8064390623480209,0.9907596537301822,0.5664818597412704,0.018675226145316692,0.7430211068962165,0.8122750705184323,0.8245306876762963,0.8220017508024513,0.9712090263593036,0.6013033751580588,0.06974029763641676,0.757124793308044,0.7812469604124115,0.8499173232175861,0.8299776286353469,1.0,0.42943293453944187,0.05505301040754795,0.7950588464157184,0.8283240929870637,0.8265732905359402
Minquan W. Rd. ,0.7736814621409924,0.7928981723237598,0.8129503916449088,0.8751958224543084,0.1545691906005222,0.0036553524804179283,0.755822454308094,0.8364490861618799,0.8397911227154049,0.8319582245430812,0.9333681462140992,0.3990600522193213,0.0,0.6670496083550916,0.8186945169712794,0.8323759791122716,0.8763446475195824,0.9617754569190602,0.20647519582245444,0.0694516971279373,0.7603133159268931,0.8340469973890339,0.8955613577023498,0.9132114882506528,1.0,0.05785900783289821,0.09953002610966055,0.7760835509138384,0.8652741514360316,0.908093994778068
Mingde,0.8553738688680743,0.8701381171614542,0.8528337831401809,0.893951420860454,0.2519447531354182,0.028893475154786463,0.8629941260517542,0.889665026194634,0.9080806477218606,0.8866486743927606,0.9663438641054134,0.6539133195745355,0.007302746467693133,0.8169550722336878,0.9104619780917604,0.9463406889982535,0.9144308620415937,0.9431655818383871,0.2532147959993649,0.049055405619939485,0.8855373868868073,0.9476107318622005,0.9230036513732338,0.8969677726623273,0.9999999999999998,0.2965550087315445,0.0,0.8955389744403872,0.9182409906334339,0.9585648515637402
Shipai,0.8374841073966044,0.9052426894024381,0.8623139630543712,0.938224515743026,0.22234687009199017,0.0,0.8368110088998577,0.8141500261760526,0.9231171939271556,0.8644080472664721,0.9800314112631816,0.3203948844514246,0.0021688729339615076,0.8740557923865082,0.874429735995812,0.9398698676239623,0.8870690299902773,0.9673921172687159,0.40557923865081147,0.14845561289357567,0.8908084660833144,0.893052127739137,0.9424874728890882,0.8712138209557998,0.9759180315608407,0.21015630842868882,0.012340139107022585,0.9008301548126543,0.9241642360332061,1.0
Qiyan ,0.9007110208227527,0.9113763331640428,0.872270187912646,1.0,0.17191467750126987,0.0,0.8560182833925851,0.9481970543423057,0.9593702386998477,0.9644489588623668,0.9672422549517523,0.3801422041645506,0.05180294565769428,0.8166582021330624,0.9288979177247332,0.9702894870492638,0.9484509903504317,0.9606399187404775,0.31310309801929925,0.032249873031996,0.8313864906043678,0.8824276282376842,0.8958862366683595,0.898933468765871,0.9926358557643473,0.18918232605383456,0.03174200101574409,0.9078212290502794,0.9179786693753174,0.9791772473336717
Zhongyi ,0.8722358722358723,0.9538083538083539,0.8707616707616708,0.8938574938574939,0.15135135135135136,0.0,0.9238329238329239,1.0,0.9764127764127764,0.9395577395577397,0.9095823095823097,0.30466830466830475,0.09140049140049145,0.8855036855036855,0.9164619164619165,0.9479115479115479,0.9267813267813267,0.9361179361179361,0.1641277641277642,0.044717444717444765,0.9046683046683046,0.9626535626535626,0.9616707616707616,0.9597051597051598,0.6914004914004914,0.07567567567567568,0.02358722358722365,0.885995085995086,0.9567567567567568,0.9528255528255529
Guandu ,0.8960470730235364,0.9130959565479784,0.8682860591430295,0.8749245624622812,0.2420036210018104,0.2009656004828002,0.8802051901025951,0.8847314423657213,0.9502112251056123,0.917018708509354,0.9167169583584789,0.3011466505733251,0.052655401327700524,0.8563669281834638,0.8971031985515991,0.9097767048883525,0.9017803258901629,0.8885033192516594,0.16716958358479173,0.043301146650573274,0.9103802051901027,1.0,0.984912492456246,0.9401025950512976,0.8237779118889559,0.010863005431502648,0.0,0.9049487024743512,0.9446288473144238,0.9530778515389255
Zhuwei,0.6829032258064514,0.8177419354838711,0.7870967741935484,0.9364516129032259,0.3083870967741933,0.02548387096774185,0.7503225806451614,0.7964516129032257,0.9006451612903223,0.9058064516129032,0.9951612903225806,0.48677419354838714,0.015161290322580623,0.7196774193548388,0.8599999999999999,0.8241935483870968,0.851290322580645,1.0,0.40193548387096767,0.4370967741935483,0.7609677419354837,0.883225806451613,0.8316129032258064,0.7554838709677418,0.9503225806451612,0.24612903225806448,0.0,0.7974193548387096,0.9022580645161291,0.9261290322580646
Dingpu,0.733350025037556,0.7653980971457186,0.762643965948923,0.8380070105157735,0.1314471707561342,0.0,0.7558838257386078,0.773660490736104,0.8262393590385575,0.8417626439659489,0.944416624937406,0.3475212819228841,0.14021031547320972,0.7466199298948422,0.8430145217826739,0.8142213319979967,0.8502754131196795,0.9484226339509261,0.34852278417626437,0.07936905358037039,0.7889334001001502,0.8127190786179266,0.8219829744616922,0.7786680020030043,0.9999999999999998,0.11867801702553815,0.037556334501752664,0.8237356034051075,0.8803204807210816,0.8943415122684024
Haishan,0.7721301535974132,0.8070937752627323,0.8083063864187552,0.8797493936944218,0.2333265966046889,0.0,0.7743532740501213,0.8129547291835086,0.8342764753435734,0.8646928051738074,0.9935327405012124,0.4298706548100244,0.07497978981406628,0.8054769603880354,0.8487267582861762,0.8570129345189974,0.8668148746968471,0.9806992724333066,0.4001616814874698,0.06315683104284564,0.8009296685529508,0.8413500404203718,0.8589329021826999,0.8428658043654003,1.0,0.17956750202101857,0.051738075990299226,0.8103274050121261,0.8633791430881166,0.8732821341956347
Far Eastern Hospital,0.9185352476205839,0.9060332311663171,0.8868365865462171,0.9153089207936764,0.23471527665752534,0.0,0.8411840619454751,0.9389417648007743,0.951766413937732,0.9251492176157445,0.9658009356347799,0.3802226165510567,0.04210356509114377,0.8869979028875625,0.9429746733344087,0.9506371995483143,0.9410388772382643,0.9581384094208742,0.37869011130827546,0.04484594289401511,0.8794160348443296,0.9402322955315374,0.9723342474592676,0.9387804484594289,1.0,0.18978867559283752,0.02080980803355381,0.8949830617841588,0.9712856912405226,0.9749153089207936
Xinpu,0.8633740770614877,0.8536328100763169,0.8414717379164856,0.9251101321585904,0.2661165229261029,0.0,0.809766085499783,0.836942358999814,0.8690823354222252,0.8886889619656264,0.9933610473413168,0.4489048830427498,0.14283055159148716,0.8162188992988768,0.9015325432772849,0.9122665508469319,0.9045107650307131,0.978780170006825,0.46460259353477684,0.10138363218961333,0.8167152695911151,0.8854005087795498,0.9149965874542407,0.9268474281814232,1.0,0.18272631383011717,0.026183532915554864,0.829931128621952,0.9090401439473847,0.9028355152944099
Jiangzicui,0.770348312578957,0.8088792636708175,0.8153762858689768,0.8971304818624797,0.3187150333874751,0.0,0.7350658725861756,0.80463815195813,0.8652770258076161,0.8651867893881968,0.9999999999999998,0.544757264031763,0.09249232990434941,0.8034650785056849,0.8428081573723156,0.9279913373037358,0.8860314022739579,0.9737412019491065,0.5284244721169464,0.1571918426276846,0.7951633279191481,0.8378451543042773,0.9270889731095469,0.9097635805811224,0.9740119112073631,0.25690308608554413,0.04123804367442685,0.8275582024905253,0.8545388918967693,0.9163508391987005
Yongchun,0.821083075695622,0.819387653335993,0.7805924005185998,0.9316844519796552,0.29979056547322247,0.05924005185997805,0.7081878926897378,0.7795950932482298,0.7669292909145309,0.8186895382467339,0.951530866660018,0.42614939662910145,0.06372793457664305,0.6764735214919717,0.7894684352248929,0.82646853495562,0.8028323526478509,0.9204148798244738,0.32362620923506547,0.11010272264884824,0.7049965094245538,0.7502742594993519,0.817093846614142,0.8642664805026428,1.0,0.24184701306472545,0.0,0.6892390545527078,0.8209833449685848,0.8497057943552409
Kunyang,0.7956427570391132,0.8320805198114408,0.8774366161294432,0.9057204739457255,0.3754618422729009,0.02471652439801253,0.7487578035418524,0.8257102815645304,0.8197222576124347,0.8759077589501848,0.9999999999999999,0.36501465154796786,0.17161421837176716,0.7883806854376353,0.813224614600586,0.8931074022168429,0.9187157599694228,0.9559179513313797,0.19429226653076836,0.17862148044336867,0.8565422346795769,0.811950566951204,0.8658427825200662,0.9318384507580583,0.9431774748375589,0.2656389348961651,0.0,0.8373041151739075,0.8179385909032998,0.8883934259141292
Xiangshan,0.665631469979296,0.7675983436853,0.7808833678398897,0.826086956521739,0.111456176673568,0.0,0.7541407867494823,0.7168737060041408,0.8616287094547965,0.8561076604554867,0.9999999999999998,0.45255348516218086,0.10196687370600399,0.7318840579710144,0.8421325051759834,0.8188405797101448,0.8500690131124913,0.9580745341614907,0.3945824706694272,0.09472049689440998,0.7807108350586611,0.809351276742581,0.7586266390614218,0.6625258799171843,0.8643892339544512,0.05590062111801242,0.05020703933747406,0.7967563837129055,0.8276397515527949,0.7888198757763976
Xinyi Anhe,0.7415482390325712,0.7624680024715331,0.7537293671109542,0.9213522817547886,0.27072115808985786,0.0,0.6973254479653985,0.7739429781975462,0.7763262423867949,0.7699708712154647,0.9389178215199929,0.36561038043957983,0.054285462088445535,0.6831141318739518,0.7601730073263306,0.7886839085532704,0.7927442845793979,0.9367110954188367,0.3443375408244329,0.029040515491217223,0.693618148115456,0.7720010592285285,0.8510901226939711,0.8900167711183689,1.0,0.25324388736869974,0.02498013946508959,0.7374878630064436,0.7642333833524582,0.8383793803513109
Songjiang Nanjing,0.8703537841468876,0.8641961486789074,0.8838632631736081,0.9572697417525005,0.1692789968652038,0.0,0.7996715927750411,0.8712867592177937,0.869346171070309,0.8691222570532915,0.9365203761755485,0.2832512315270936,0.01716674130467233,0.7884012539184952,0.8637110016420362,0.8949470070159726,0.873003433348261,0.9471936109867145,0.23731153903567698,0.036833855799373094,0.7939244663382594,0.8655396327810121,0.9237572772055531,0.9536871174802208,1.0,0.17047320495596358,0.019555157486191965,0.8074712643678161,0.8694208090759814,0.9123376623376622
Nanjing Sanmin,0.8080538540845412,0.8081145005761416,0.789859906604403,0.8548122991084965,0.20892716356358787,0.0,0.7058038692461641,0.8057492874037238,0.830917581417915,0.8030201952817031,0.8694281035842077,0.2749105464248893,0.020983686093759557,0.7166595912426468,0.7895566741464006,0.826429741039481,0.8024743768572988,0.8560858754321063,0.20559160652556252,0.0910303838922919,0.747225423009279,0.8277033173630906,0.8708229728910184,0.8810722299714961,1.0,0.18454727394020265,0.0471223239735582,0.7711807871914611,0.8262478015646795,0.8604524228273396
Songshan,0.765801400906469,0.8052740008240625,0.8383189122373301,0.9236093943139679,0.31800576843840134,0.0,0.7875566543057272,0.8314791924186239,0.8707045735475897,0.8242274412855376,0.950144210960033,0.5081170168932839,0.08866913885455296,0.7687680263700042,0.8425216316440048,0.8402142562834775,0.8493613514627111,0.9917593737124021,0.4682323856613103,0.09213020189534393,0.7925010300782859,0.8399670374948497,0.8533992583436342,0.8739184177997529,1.0,0.28380716934487016,0.1427276473011948,0.7951380304903172,0.8770498557890399,0.903749484960857
Fu Jen University,0.924433249370277,0.816693382184566,0.8760018319212274,0.8755438516143806,0.16326997939088617,0.08793221891458669,0.9335928555072132,0.9155026333867643,0.9189374856881155,0.9239752690634303,0.9024501946416305,0.2297916189603847,0.10945729333638654,0.911037325395008,0.9195099610716738,0.9357682619647355,0.9085184337073505,0.9127547515456836,0.26975040073276846,0.11117471948706203,0.9101213647813143,0.9158461186168995,0.945614838561942,1.0,0.9347378062743302,0.0,0.1487291046485001,0.94481337302496,0.9651934966796428,0.9657659720632014
Touqianzhuang ,0.7491499811106912,0.8077068379297316,0.7861730260672462,0.8549301095579904,0.44314318095957694,0.05364563656970156,0.7128825085001889,0.7272383830751796,0.8428409520211562,0.7937287495277674,1.0000000000000002,0.5723460521344919,0.21193804306762387,0.7219493766528144,0.7891953154514544,0.7631280695126559,0.8390630902908953,0.983755194559879,0.4862108046845486,0.06535700793350974,0.8009066868152626,0.8095957687948621,0.7793728749527766,0.8118624858330186,0.9391764261428033,0.20060445787684178,0.0,0.8156403475632794,0.8349074423876088,0.8080846241027577
Xianse Temple ,0.9589470385459103,0.9037919147602632,0.9204011281729866,0.9495455969915386,0.20213099341899088,0.03697900344719529,0.8856157944218114,0.9229081792541524,0.9348166718896896,0.960513945471639,0.9388906298965841,0.1400814791601379,0.05390159824506424,0.8978376684424946,0.9091193983077405,0.9326230021936698,0.9094327796928862,0.9498589783766843,0.21874020683171425,0.0,0.8827953619554999,0.9260419931056095,0.9999999999999999,0.9827640238169854,0.9902851770604827,0.05045440300846138,0.006894390473205947,0.877154497022877,0.9310560952679411,0.9398307740520212
Cailiao ,0.9117706850985969,0.8778206952632648,0.8631835738971334,0.8995730839601543,0.2844073998780239,0.04391136409839391,0.8133767025818255,0.8497662126448462,0.9174628989632037,0.8883919495832486,0.964830250050823,0.5265297824761128,0.05244968489530377,0.8432608253710103,0.8898150030494001,0.9603577963000609,0.9040455377109169,0.9505997153893067,0.41065257166090663,0.019312868469200994,0.8400081317340922,0.8948973368570845,0.9603577963000609,0.9999999999999998,0.9949176661923154,0.16283797519821097,0.0,0.8540353730433015,0.8904248831063224,0.9485667818662329
Zhongshan Elementary School,0.8017241379310343,0.7711598746081503,0.7298477384684281,0.8742722794446931,0.29064039408866993,0.0,0.6728616211374832,0.758284818629646,0.7525750111957008,0.7756381549484996,0.9008060904612627,0.4441334527541423,0.0390729959695475,0.6214733542319748,0.7409314823107926,0.7573891625615763,0.7446260635915807,0.904052843708016,0.4446932377966859,0.06560680698611732,0.6725257501119568,0.7138378862516792,0.8328481862964621,0.878526645768025,1.0,0.41166592028660975,0.06616659202866093,0.6826018808777428,0.759180474697716,0.8222122704881325
