,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Fuxinggang,0.5858123569794051,0.6803966437833717,0.6361556064073228,0.8642257818459191,0.3241800152555301,0.01449275362318847,0.6254767353165522,0.6979405034324941,0.7498093058733792,0.8299008390541573,0.9687261632341724,0.5003813882532417,0.03127383676582762,0.6041189931350115,0.7009916094584285,0.77116704805492,0.7490465293668958,1.0000000000000002,0.368421052631579,0.0,0.7734553775743709,0.8123569794050345,0.730739893211289,0.6826849733028222,0.9862700228832952,0.2852784134248665,0.058733790999237145,0.6445461479786425,0.7818459191456906,0.8611746758199847
Hongshulin,0.462573934325923,0.5129512543340813,0.5349785845400776,0.6349173975117275,0.14032225168264323,0.0,0.5207016112584133,0.5266163573322455,0.6363450948398939,0.6881501121762186,0.7760554762390373,0.5060167244544156,0.22068121558229659,0.6124821537833978,0.5965735264124008,0.6408321435855597,0.7058943503977158,0.8017540281460331,1.0000000000000002,0.2459718539669591,0.6636753008362228,0.6522537222108913,0.5692433204160718,0.5535386498062411,0.6628594737915561,0.09810320212115031,0.18539669590046937,0.7230267183357129,0.6724454415663879,0.6355292677952276
Yongning,0.5463182897862233,0.6128266033254157,0.652019002375297,0.8138361045130642,0.285480997624703,0.0,0.610896674584323,0.634352731591449,0.6603325415676959,0.7076900237529691,0.9639251781472686,0.535480997624703,0.17888954869358664,0.6818586698337292,0.7246140142517814,0.7186757719714965,0.732185273159145,0.977583135391924,0.5858076009501187,0.2115498812351544,0.6670130641330165,0.6961104513064134,0.6432600950118765,0.6477137767220902,1.0,0.20383016627078376,0.10956057007125897,0.6983372921615203,0.7217933491686461,0.7069477434679334
Tucheng,0.6489244346387202,0.6861555432984003,0.6621621621621623,0.8246001103143961,0.2661334804191946,0.018201875344732388,0.7209045780474352,0.7255929398786543,0.7476558190843905,0.7437948152233864,0.8778268063982351,0.456150027578599,0.031439602868174266,0.7277992277992276,0.7280750137892995,0.7407611693325977,0.7473800330943186,0.9332597904026474,0.45091009376723656,0.02399338113623828,0.7443463872035299,0.7148372862658579,0.7322118036403751,0.7603419746276887,1.0,0.20132377275234403,0.0,0.7515168229453941,0.7399338113623828,0.7854384997242141
Fuzhong,0.48864583333333345,0.5518749999999999,0.5530208333333335,0.7762500000000001,0.48447916666666657,0.0,0.49927083333333355,0.5614583333333334,0.6180208333333335,0.6389583333333335,1.0,0.8963541666666668,0.2116666666666669,0.5595833333333333,0.6408333333333336,0.6729166666666666,0.7282291666666669,0.953125,0.9319791666666668,0.2356250000000002,0.5812500000000003,0.6330208333333336,0.6383333333333332,0.6625000000000001,0.9525000000000001,0.4833333333333334,0.10031250000000025,0.5464583333333333,0.6492708333333335,0.6892708333333335
Longshan Temple,0.4483952171176844,0.5253303964757712,0.5983322844556325,0.7940528634361232,0.8728760226557584,0.0,0.5012586532410324,0.5955003146633104,0.6381371932032724,0.6480490874764002,0.9235368156073003,1.0000000000000004,0.47640025173064826,0.6379798615481436,0.9680616740088106,0.7710824417872879,0.7367841409691631,0.9708936438011331,0.9284140969162995,0.27910635619886737,0.5634046570169917,0.6008495909376967,0.5824417872876024,0.6510383889238516,0.9537444933920707,0.4663310258023916,0.06513530522341116,0.5860604153555697,0.7286028949024543,0.7396161107614851
Shandao Temple,0.6055297157622739,0.6270284237726098,0.6115762273901808,0.6424806201550388,0.1735917312661498,0.10196382428940565,0.5595348837209302,0.6234108527131783,0.6396382428940568,0.6518863049095607,0.7154005167958657,0.22139534883720924,0.04134366925064603,0.5631007751937984,0.6276485788113695,0.6720413436692505,0.6633591731266149,0.6994832041343668,0.22418604651162788,0.40583979328165376,0.5751937984496123,0.627545219638243,0.6832041343669251,0.7119896640826873,1.0,0.1056847545219638,0.0,0.565219638242894,0.6238242894056847,0.7023772609819121
Zhongxiao Xinsheng,0.5245043343918976,0.5888764912883016,0.658312591193889,0.9454982404943784,0.6996824306926444,0.2519955368637885,0.47060338168397564,0.5215003004033987,0.6370268646468116,0.6618316024375592,0.9575143764483736,0.938116899836924,0.35490515835550607,0.5032186078448202,0.5667324693159386,0.7087803622006694,0.6765942837524674,1.0,0.625182387777873,0.1451377564157581,0.554201356106772,0.5729980259205218,0.7799330529568276,0.7816496438073983,0.9827482619517638,0.2735387520384518,0.0,0.5582353446056132,0.57428546905845,0.7037164191914855
Zhongxiao Dunhua,0.512101444857648,0.551545449003231,0.5750777296835945,0.8966042797049318,0.56422605620923,0.0,0.45241724074864353,0.554410778516125,0.6065963543254282,0.6948728891056513,0.9999999999999998,0.6853014692434309,0.03804182161799674,0.47351094312016095,0.5647137718709991,0.6503688349692129,0.6751813692617203,0.9726879229409253,0.7151130890690727,0.1454611961226604,0.5148448454550996,0.5906236664024873,0.6591477168810582,0.7230994330305431,0.9829299518380783,0.512589160519417,0.00042675120404811473,0.5046028165579466,0.6084252880570626,0.6826190331037005
Sun Yat-Sen Memorial Hall,0.5034141514101931,0.5718951014349332,0.5605145967342899,0.9355764473033152,0.37763483424047517,0.0,0.42493814943097474,0.5286491835724889,0.5989114299851559,0.6106877783275606,0.9102424542305789,0.4910440376051459,0.05294408708560128,0.4431469569520041,0.5583374567046018,0.6395843641761505,0.6445324096981693,1.0000000000000002,0.7745670460168232,0.36001979218208824,0.4952993567540822,0.5237011380504701,0.6412666996536369,0.6708560118753093,0.8528451261751611,0.42770905492330535,0.1550717466600693,0.4587827808015834,0.5353785254824346,0.6451261751608115
Taipei City Hall,0.4211392937219729,0.5018567825112106,0.4671734865470851,0.8057385089686098,0.39906810538116577,0.012086603139013441,0.3831978699551568,0.4185468049327352,0.46931053811659185,0.5237177690582957,0.8901345291479821,0.6090947309417039,0.0,0.3361126681614348,0.41626961883408065,0.5035033632286994,0.5182875560538114,0.8931824551569507,0.5506586322869955,0.21037696188340793,0.45091788116591913,0.42457258968609857,0.48360426008968593,0.5395880044843047,1.0,0.31193946188340793,0.025959921524663532,0.44576793721973074,0.4845852017937218,0.554442264573991
Houshanpi,0.7094711372277913,0.7706533010715522,0.7511234013135153,0.9538541306602142,0.40563428966470805,0.03802281368821303,0.7054960248876598,0.7163843760801936,0.7535430349118564,0.7599377808503285,0.9564465952298653,0.5864154856550294,0.08987210508123056,0.6733494642239892,0.7298651918423784,0.8411683373660559,0.7659868648461805,1.0000000000000002,0.6180435534047704,0.19045973038368502,0.7497407535430349,0.7144832353957831,0.8361562391980646,0.811959903214656,0.9638783269961977,0.32457656412029023,0.0,0.6700656757690979,0.7533702039405463,0.8444521258209472
Beimen,0.6322105263157893,0.6077894736842104,0.6713684210526316,0.8084210526315787,0.3216842105263158,0.0,0.5463157894736841,0.5814736842105264,0.6999999999999997,0.7122105263157894,0.9341052631578948,0.7334736842105261,0.15978947368421048,0.524,0.6837894736842105,0.6612631578947368,0.7172631578947368,1.0,0.700421052631579,0.17557894736842106,0.6296842105263156,0.6541052631578945,0.7136842105263157,0.7086315789473683,0.9362105263157896,0.21705263157894739,0.06210526315789466,0.6882105263157894,0.691157894736842,0.7170526315789472
Taipei Arena,0.5998655655847895,0.5849817553293641,0.5907912425580948,0.628144805070098,0.11753408872671406,0.0,0.5615037449587095,0.60332245054734,0.5954004225081619,0.5980891108123678,0.6294891492222008,0.39883810255425384,0.08042058767044363,0.5390339927021317,0.5799404647589783,0.5975129633186094,0.5914154023429998,0.6571442289226042,0.4429613981179182,0.18446322258498177,0.5374015748031495,0.5946802381409639,0.633282120222777,0.6619454580372575,1.0,0.44190512771269447,0.35269829076243514,0.568657576339543,0.6234396005377376,0.6739965431150374
