,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Zhishan,0.5560793772612653,0.07214121258633899,0.0,0.2528231553557725,0.4557614296677994,0.4559807038701895,0.4249534042319918,0.6447757921280561,0.29371779410152365,0.12849468260059194,0.3146584804297774,0.4495121148996821,0.4549939699594341,0.41629207323758344,0.6433505098125205,0.21806819427694313,0.1537112158754521,0.2896612213573073,0.41201622629097656,0.4595987282096261,0.42089683148777546,0.6113364762635674,0.25808573621313435,0.11961407740379348,0.28955158425611227,0.44589409056024554,0.9883784672733253,0.7733801118298431,1.0,0.8736980594233086
Qilian,0.6846971798428108,0.4068423485899215,0.0,0.4738788719371243,0.574664817383264,0.7036523347202959,0.7424872861766065,1.0,0.8081368469717982,0.37586685159500677,0.6740638002773927,0.6920943134535369,0.7975034674063801,0.7868700878409616,0.939435968562182,0.877484974572353,0.43226999537679145,0.6084142394822005,0.6574202496532595,0.7337031900138697,0.7045769764216367,0.7854831252889505,0.6380027739251042,0.18862690707350893,0.6148867313915858,0.6782246879334259,0.7521960240406842,0.6657420249653261,0.9218677762367085,0.6514100785945445
Hongshulin,0.7477797513321498,0.5270870337477804,0.0,0.47646536412078166,0.48534635879218513,0.7273534635879226,0.5621669626998225,0.8263765541740682,0.6407637655417409,0.29218472468916534,0.6039076376554178,0.733126110124334,0.6540852575488456,0.5479573712255776,0.8774422735346361,0.732238010657194,0.5457371225577266,0.37921847246891716,0.4813499111900539,0.5657193605683837,0.6136767317939613,0.6749555950266437,0.3077264653641212,0.4338365896980463,0.4582593250444056,0.6047957371225579,0.7557726465364123,0.6238898756660749,1.0,0.7473357015985798
Yongning,0.816056245912361,0.46402877697841727,0.0,0.5073577501635056,0.5578809679529104,0.6496075866579465,0.6442119032047089,0.9135055591890124,0.5729234793982998,0.21468279921517341,0.603662524525834,0.6301504251144541,0.6721713538260301,0.6155984303466318,0.9843034663178549,0.7697841726618708,0.34532374100719454,0.552812295618051,0.5642576847612821,0.6193590582079793,0.6543492478744277,0.920045781556573,0.6458469587965994,0.20078482668410724,0.592053629823414,0.6337475474166123,0.7029103989535643,0.6577828646173971,1.0000000000000002,0.7974166121648139
Fuzhong,0.7062937062937062,0.6275576275576276,0.0,0.3601830268496933,0.4710351377018043,0.5136838470171803,0.5250798584131915,0.7960804627471294,0.7455754122420788,0.22256755590088906,0.4767331433998101,0.5274971941638609,0.506431839765173,0.5335405335405334,0.9448329448329447,0.9349909349909349,0.38573771907105225,0.4718984718984718,0.5560735560735561,0.5677285677285675,0.5951825951825951,0.8235344902011565,0.9042562375895709,0.3074333074333073,0.41198307864974515,0.5559008892342225,0.5433825433825432,0.5352672019338685,0.8905292238625568,1.0
Zhongxiao Xinsheng,0.661026158503454,0.49188853527904985,0.002561515175036888,0.2698905534425209,0.3393619498564,0.39462858029961945,0.39035938834122463,0.7707832026701853,1.0,0.0,0.3919118217806412,0.3836063028797638,0.4725607389583173,0.5045408678102925,0.8761934332065513,0.7509120546456569,0.19886672358922608,0.3432430334549408,0.3572149344096873,0.4238919506326164,0.4611503531786072,0.8379259489249398,0.9762477683769308,0.5086548164247455,0.3056741442210664,0.3652099666226811,0.4179927035628346,0.6115035317860746,0.8689746177132656,0.7721027710936892
Zhongxiao Dunhua,0.8138544891640866,0.4863445378151261,0.0,0.40347191508182223,0.512218045112782,0.5571649712516584,0.6206324635117206,0.9297877045555065,0.7690181335692174,0.16414197257850516,0.5545665634674921,0.5488721804511281,0.6267138434321096,0.6622622733303847,1.0,0.7818443166740381,0.20378151260504196,0.5141530296329058,0.5747456877487838,0.5997346306943832,0.6017249004865106,0.9346528084918178,0.7116320212295446,0.11499336576735963,0.47567448031844317,0.5411875276426361,0.6013379035824857,0.6206324635117206,0.9571539141972578,0.8044559929234851
Sun Yat-Sen Memorial Hall,0.8550591688835887,0.5590312815338043,0.0,0.4357398403816166,0.5111457664434456,0.6566370057792863,0.5983854692230071,0.8641409045041741,0.5759104669296398,0.042564902302541174,0.470690762315384,0.5903128153380424,0.6170076139803689,0.6535180258691864,1.0,0.8479955967342447,0.2557563526281994,0.46390239427575475,0.5219704614255574,0.6109531235666452,0.6109531235666452,0.8709292725438034,0.6819557838730392,0.10641225575635271,0.4703238235024312,0.6304008806531511,0.6914961930098156,0.7038803779469776,0.9747729566094856,0.6780111916337952
Taipei City Hall,0.7556094205509516,0.37112253922499905,0.0,0.36869861443217933,0.404336860034721,0.47119132627993077,0.5020472337777195,0.8852566412263747,0.6575059779226309,0.17583281470077639,0.47790625307085044,0.40197844672278826,0.46771921779291814,0.5182940810377019,0.9898784762029544,0.8369419240721938,0.3778047102754756,0.4789544367650431,0.477611451406859,0.5384388614104623,0.5492482557568215,0.8831930295784334,0.5414523895312655,0.13498640636771597,0.46326443709260046,0.4664089881751776,0.5122015133152087,0.5879000294801662,1.0,0.8161092731501194
Nangang ,0.7648120300751882,0.28220551378446124,0.14656641604010034,0.2588471177944862,0.309172932330827,0.3548872180451128,0.3911779448621555,0.9485714285714284,0.5135839598997496,0.13042606516290722,0.5091729323308272,0.30766917293233087,0.36631578947368415,0.40721804511278203,1.0,0.5382456140350875,0.25022556390977435,0.5675187969924811,0.32892230576441106,0.3788471177944863,0.4175438596491228,0.8336842105263158,0.2923308270676692,0.0,0.40661654135338354,0.334937343358396,0.39137844611528827,0.4464160401002508,0.8049122807017546,0.5162907268170427
