,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Nangang Software Park,0.8687792903369783,0.11091274269136353,0.0,0.729970988618612,0.8989064940861414,0.8779290336978353,1.0,0.8511492970319127,0.12251729524659682,0.07275161794242357,0.7545190805623746,0.8884177638919885,0.7429145280071413,0.7725954028118723,0.8207989288105334,0.12943539388529346,0.07163579558134348,0.8085248828386521,0.8205757643383175,0.8397679089488953,0.8368667708100871,0.8993528230305735,0.12095514394108464,0.020307966971658153,0.7730417317563044,0.7877705869225621,0.826154876143718,0.855166257531801,0.8547199285873689,0.13278286096853387
Xindian District Office,0.8381767515923566,0.33738057324840787,0.0,0.724920382165605,0.7344745222929938,0.8244426751592355,0.7689092356687901,0.8939092356687901,0.4504378980891719,0.16401273885350331,0.7722929936305731,0.788614649681529,0.8280254777070066,0.7927945859872612,0.9560111464968153,0.4510350318471339,0.2241242038216562,0.7665207006369426,0.7985668789808917,0.8560907643312103,0.8674363057324843,0.8980891719745223,0.4820859872611467,0.11325636942675166,0.7677149681528661,0.853503184713376,0.8765923566878984,0.8771894904458599,1.0,0.42894108280254795
Qizhang,0.8692094313453538,0.5829403606102637,0.0,0.7454923717059638,0.7883495145631065,0.8216366158113728,0.7737864077669903,0.8836338418862688,0.48723994452149766,0.20984743411927864,0.7930651872399443,0.7801664355062412,0.8085991678224689,0.7796116504854367,0.9629680998613037,0.43647711511789167,0.2335644937586685,0.7626907073509015,0.7755894590846046,0.8557558945908461,0.8303744798890431,0.9332871012482662,0.46393897364771153,0.1099861303744798,0.7725381414701804,0.7588072122052703,0.831900138696255,0.8615811373092925,1.0,0.4667128987517337
Dapinglin ,0.8584152334152337,0.3123464373464375,0.0,0.7552211302211305,0.829750204750205,0.8208435708435711,0.8265765765765765,0.9382678132678133,0.27211302211302213,0.10432022932022944,0.7912571662571661,0.8096846846846848,0.8213554463554464,0.8183865683865683,0.9453316953316953,0.5232391482391483,0.2472358722358723,0.7581900081900081,0.8365069615069616,0.9064291564291564,0.8688574938574938,0.9262899262899262,0.44011056511056523,0.10257985257985269,0.8255528255528257,0.8599508599508598,0.8180794430794434,0.8829852579852582,1.0,0.2465192465192465
Jingmei ,0.9031543995572773,0.5847629588636782,0.0,0.6080059029699316,0.712414683637705,0.7607452499538829,0.6801328168234639,0.9300866998708726,0.536247924737133,0.13761298653384957,0.7081719239992621,0.7725511898173769,0.7793764988009593,0.7266187050359711,0.9343294595093155,0.5458402508762221,0.3017893377605607,0.7216380741560595,0.8007747648035415,0.8657074340527577,0.8444936358605424,0.9437373178380373,0.5672385168788043,0.30308061243313045,0.6187050359712227,0.8254934513927319,0.8077845415974911,0.8398819406013649,1.0,0.5561704482567791
Wanlong ,0.8435127104655002,0.41994057444701216,0.0,0.5381313965004955,0.6411356883459889,0.70122152525586,0.7032023770221194,0.893694288544074,0.6365137008913835,0.14757345658633225,0.6262793000990428,0.653350940904589,0.7589963684384284,0.7276328821393201,1.0,0.5186530207989435,0.19049191152195455,0.6447672499174648,0.7032023770221194,0.8728953449983492,0.8194123473093433,0.944206008583691,0.48960052822713784,0.18884120171673846,0.7276328821393201,0.7111257840871574,0.8015846814130079,0.8355893034004622,0.9966985803895678,0.6734896005282272
Guting ,0.9137311739870189,0.47942529459953365,0.0,0.7290314449555737,0.7987270779507218,0.849833007750961,0.8415149032705274,0.9281618249417103,0.5231583590648434,0.11632743084000263,0.7942529459953369,0.8301090175814481,0.8802066922931502,0.8847438401915686,0.9571491587371606,0.567836662675657,0.1998865713025395,0.8178209086898987,0.9031444955573762,0.9137941899300523,0.9358497699918082,1.0,0.4801814859159368,0.14140777616737044,0.7716932383893127,0.8042094649946439,0.8461780830550132,0.859915558636335,0.9861995084756443,0.5352574201272924
Xiaonanmen,0.9170702894270526,0.19917306556408743,0.03272297696396931,0.8433549911399882,0.8972238629651506,0.9178972238629652,0.9028942705256942,0.987359716479622,0.1321913762551684,0.07300649734199649,0.8663910218546957,1.0,0.9168340224453633,0.8966331955109275,0.9621972829297105,0.2291789722386297,0.0,0.8822209096278795,0.9294743059657413,0.926166568222091,0.9533372711163615,0.9918487891317189,0.1780271707028943,0.02457176609568812,0.8549320732427643,0.8937979917306558,0.9020673360897815,0.9325457767277023,0.9656231541642055,0.16692262256349677
Dingxi ,0.8694518810765111,0.4051007467944201,0.0,0.6857827250951107,0.7537691982527828,0.7787093137945611,0.7935747498943218,0.9276454840073272,0.5285331830350852,0.17866704241228692,0.7468648724813303,0.778920670705932,0.7833591658447232,0.7927997745526278,0.9663942510920109,0.8000563618430321,0.21022967451035646,0.7256587290404397,0.762434831618994,0.8097787797660985,0.8418345779907002,0.9469494152458786,0.4179230660842608,0.11568268282372829,0.7724390587572212,0.7722981541496408,0.7997745526278708,0.8595885585458647,1.0,0.520642525010568
Yongan Market ,0.8695961572673903,0.4143390855719624,0.0,0.6854652197117952,0.811599359544565,0.8306351183063514,0.8393524283935245,0.9779398683508274,0.5033801814623735,0.19453833837395473,0.7737946984522326,0.8383739548123113,0.8573207614303504,0.8316135918875647,0.9444049101583349,0.5740081835972246,0.30154776730119215,0.725315780110301,0.8151574452944317,0.847624977761964,0.8674613058174705,0.9544565024017078,0.44707347447073476,0.12302081480163674,0.721046077210461,0.8260985589752714,0.8684397793986838,0.8512720156555775,1.0,0.5568404198541184
Jingan ,0.8795345031366486,0.3363033003000271,0.0,0.8022547504318573,0.8538958087098825,0.8736248749886351,0.8597145195017728,0.9799072642967543,0.44794981361942,0.1512864805891443,0.8122556596054185,0.8610782798436223,0.8862623874897719,0.8653513955814163,0.9759978179834528,0.46540594599509055,0.19192653877625232,0.821074643149377,0.854350395490499,0.8925356850622783,0.9089008091644695,0.9827257023365761,0.3887626147831622,0.07427947995272288,0.824256750613692,0.8744431311937448,0.9080825529593597,0.8974452222929357,0.9999999999999998,0.44513137557959825
Nanshijiao ,0.8749245442472535,0.4062537727876374,0.0,0.7766509718700956,0.8068332729687313,0.7982614994567188,0.7829288904986118,0.9096945551128819,0.5372449595557165,0.19859954122902312,0.766509718700954,0.8267535916938309,0.8329107811179526,0.8443800555354342,0.9623324882289026,0.6468670771459615,0.2493058070747316,0.7393456477121818,0.8064710853555477,0.8210793190872874,0.8604370397199084,0.9168175781721599,0.5135820354943861,0.13642400096583351,0.7541953398527106,0.8221658819268383,0.8618857901726429,0.8446215139442232,1.0,0.6026801883375588
NTU Hospital,0.9297372381062622,0.3428058803102211,0.028533395068873757,0.9323417062159972,0.9620905197360806,0.97638615580507,0.9106956823706448,0.9600648223173979,0.21929621483968054,0.05058455839796272,0.9345410348419957,0.9799745340895937,0.9725083921750203,0.9670100706100243,0.9754022456302812,0.1891422618358607,0.04485472855654593,0.9308369024192614,0.9923023498090057,0.9673573330246555,0.9999999999999999,0.9519620326426669,0.15076976501909944,0.0,0.8922328973260795,0.9827526334066442,0.9743604583863873,0.957228845931242,0.9820002315082764,0.24748234749392295
Shuanglian ,0.9208706786171574,0.5660264618011097,0.0,0.7729406743491252,0.8128894579598804,0.8713615023474182,0.7950490823730263,0.9354673495518568,0.5918053777208707,0.02313273580879227,0.8143405889884763,0.8376440460947503,0.849167733674776,0.8398634229620145,0.9988049509176271,0.6672641912078534,0.09381135296628251,0.7789159197609905,0.8085360648740934,0.8950064020486557,0.8370465215535638,0.9508322663252242,0.5632949210414,0.05753307725138712,0.7483568075117373,0.8107554417413572,0.8419120785317968,0.8046094750320103,1.0,0.6655569782330346
Minquan W. Rd. ,0.922153120308814,0.1659875616555866,0.0,0.6971906497962685,0.7578811923654298,0.7821145185502896,0.7648509543212525,0.8760454642933733,0.5134033883765816,0.19676174136821767,0.6519408106369291,0.8171777825434268,0.8218957752519838,0.8171777825434268,0.9999999999999998,0.26292086639502465,0.09511044392022305,0.750804203302595,0.8046322110229467,0.8339052112374008,0.8659661162341841,0.9782328972764314,0.19086425048252198,0.0781685610122238,0.732575595110444,0.7948745442847953,0.8597469440274501,0.838837658159983,0.9797340767746088,0.28833369075702353
Mingde,0.9088136137421736,0.3610531385455129,0.02889709423663489,0.8738160218333599,0.8951677636859847,0.984427676994702,0.9317707497190557,0.9555305827580669,0.6898378551934499,0.035318670733665014,0.7635254454968694,0.9409214962273238,0.9690158934018303,0.9067266013806388,0.9999999999999998,0.46411944132284466,0.07208219617916178,0.8606517900144486,0.9545673462835127,0.9974313694011878,0.933697222668165,0.9465403756622248,0.30582758067105464,0.0,0.9274361855835604,0.9662867233905923,0.9521592550971263,0.9290415797078182,0.9937389629153957,0.5615668646652752
Shipai,0.9018354299855642,0.3934831924108064,0.0,0.8203065924245547,0.8289681721317108,0.8862308379734651,0.8295181137004195,0.9289887949405378,0.3812469925070461,0.08785316560115475,0.8620334089502992,0.8408606585550285,0.8761944043445382,0.830617996837836,0.9787585069086409,0.49721592080841415,0.27668935175637577,0.8056643981576959,0.8467725304186429,0.934763181411975,0.8796315391489653,0.9107719804770742,0.33745789509864577,0.17742489860452326,0.8097202172269196,0.8643706606173094,0.9458307554822301,0.8442977933594555,1.0,0.3527187736303017
Qiyan ,1.0000000000000002,0.3177657826801221,0.0,0.7425486974888524,0.8343111945552686,0.8662285848392395,0.8723304388641167,0.9345224125792069,0.36024407416099513,0.2133302041774232,0.7655479934287726,0.8225768598920442,0.8155362590941093,0.9124618634123445,0.8957991081905659,0.38206993663459277,0.11241492607369152,0.7315184229054212,0.8190565594930768,0.8326683877024175,0.8387702417272942,0.878901666275522,0.27763435813189385,0.10584369866228593,0.7664867402018307,0.8251584135179535,0.8293827739967143,0.8885238206993662,0.9584604552921852,0.3895799108190565
Beitou,0.8511010136315975,0.29674938832576014,0.02638937434463484,0.5903530234183854,0.7037749038797623,0.7270185249912617,0.6634044040545266,0.9386578119538624,0.4318420132820693,0.05138063614120947,0.6541419084236284,0.7142607479902132,0.7195036700454387,0.7116392869626007,0.9956308982873123,0.4568332750786439,0.0625655365256903,0.5814400559245021,0.710066410346033,0.7378538972387276,0.7252708843061866,0.8916462775253406,0.246067808458581,0.0,0.5837119888150997,0.7268437609227543,0.8348479552603987,0.7909821740650123,1.0,0.302341838518001
Fuxinggang,0.8723723723723724,0.3303303303303302,0.06981981981981988,0.7147147147147148,0.7469969969969967,0.8303303303303302,0.8768768768768767,0.9624624624624625,0.46321321321321296,0.02927927927927909,0.6794294294294292,0.7777777777777777,0.8003003003003002,0.7830330330330328,0.9376876876876876,0.5645645645645647,0.1306306306306304,0.6644144144144142,0.8460960960960962,0.719219219219219,0.7980480480480479,0.9346846846846848,0.5367867867867866,0.0,0.6546546546546548,0.8280780780780779,0.8633633633633635,0.6869369369369367,1.0,0.45570570570570545
Zhongyi ,0.8714531384350817,0.19217540842648317,0.047291487532244214,0.8710232158211522,0.9191745485812555,0.9565778159931213,0.9183147033533965,0.9312123817712812,0.173688736027515,0.08770421324161648,0.9011177987962167,0.9969905417024936,0.9772141014617368,0.9419604471195184,0.9561478933791918,0.5374032674118658,0.05717970765262248,0.887360275150473,0.9595872742906277,0.9939810834049871,1.0,0.9535683576956149,0.1698194325021496,0.0,0.8572656921754085,0.9849527085124679,0.9926913155631987,0.9376612209802235,0.9471195184866723,0.1478933791917455
Guandu ,0.9595588235294115,0.19585561497326198,0.05731951871657737,0.9169451871657752,0.96206550802139,0.9999999999999998,0.9689171122994649,0.9249665775401066,0.21072860962566842,0.1524064171122994,0.9575534759358286,0.980113636363636,0.9722593582887697,0.9637366310160427,0.9804478609625666,0.24732620320855614,0.11564171122994638,0.8644719251336899,0.9126002673796789,0.9211229946524064,0.933322192513369,0.8816844919786095,0.1614304812834224,0.0,0.9311497326203206,0.9819518716577538,0.969418449197861,0.9943181818181819,0.9924799465240641,0.2556818181818181
Zhuwei,0.958967571144937,0.570152217074785,0.0,0.7663798808735938,0.8037723362011913,0.8805426869622766,0.8428193249503639,1.0,0.6125082726671081,0.10291197882197212,0.7501654533421576,0.8507610853739247,0.8656518861681008,0.8305757776307083,0.9811383189940437,0.6029119788219721,0.10059563203176713,0.742885506287227,0.8054268696227664,0.8289212442091332,0.8143613500992721,0.8530774321641297,0.4506949040370616,0.08041032428855077,0.6853077432164132,0.8355393778954334,0.9371277299801459,0.8279285241561882,0.99867637326274,0.6929185969556588
Dingpu,0.8624764974482941,0.26134837496642493,0.0,0.7160891753961858,0.7160891753961858,0.7864625302175665,0.7856567284448026,0.9427880741337629,0.37389202256244936,0.21864088100993806,0.7821649207628254,0.7695406929895245,0.7480526457158203,0.7160891753961858,1.0,0.47031963470319615,0.2667203867848509,0.7464410421702925,0.7523502551705614,0.7338168143969916,0.7308622078968572,0.9578297072253559,0.3561643835616439,0.20145044319097494,0.7034649476228849,0.7708836959441312,0.8310502283105023,0.7703464947622884,0.9793177544990597,0.4327155519742143
Tucheng,0.8665207877461707,0.4323226008127541,0.0,0.7158487027195999,0.7036573929352923,0.7599249765551732,0.7258518286964677,0.9209127852453889,0.602375742419506,0.3344795248515162,0.7546108158799625,0.7561738043138482,0.7811816192560175,0.7517974366989681,0.994685839324789,0.7177242888402626,0.30884651453579237,0.7292904032510157,0.6870897155361051,0.7686777117849328,0.7211628633948106,0.8705845576742732,0.6208190059393559,0.18724601437949362,0.6877149109096592,0.716786495779931,0.7139731165989371,0.7339793685526728,0.9999999999999998,0.7899343544857766
Haishan,0.895030038230475,0.3363189513926814,0.0,0.738394320043692,0.7847078099399236,0.8225013653741127,0.8193336974330969,0.9566357181867833,0.4679410158383397,0.1284543965046423,0.7719279082468598,0.7890770070999453,0.8186783178590935,0.807209175314036,0.9931185144729655,0.5400327689787003,0.2103768432550519,0.7984707809939926,0.841616602949208,0.8711086837793554,0.8586564718732932,1.0,0.49153468050245763,0.1439650464227198,0.7446204259967231,0.8154014199890769,0.8381212452211906,0.8446750409612234,0.9975969415619881,0.5247405789186237
Far Eastern Hospital,0.9186776061776059,0.28684041184041176,0.0,0.8535231660231657,0.905083655083655,0.9371782496782497,0.9145752895752894,0.9508526383526383,0.35239703989703974,0.047055984555984365,0.8737129987129986,0.9354086229086229,0.9229407979407978,0.9173101673101673,0.9967824967824968,0.41208172458172454,0.07730051480051481,0.8911679536679535,0.9309041184041182,0.9496460746460744,0.9291344916344915,0.9786036036036034,0.3137065637065637,0.023648648648648463,0.9058075933075933,0.9504504504504505,0.9420849420849418,0.926560489060489,0.9999999999999998,0.41240347490347484
Xinpu,0.9331589343868452,0.3948534514975175,0.0,0.7601836527681385,0.8241951844535798,0.8434680476215897,0.8379157546313596,0.9433559340131332,0.4846511131279698,0.22219849447440065,0.784207997437403,0.8028935988468315,0.8316160375847523,0.8423469115370243,0.9803534248038013,0.5571512465965511,0.25903582296727357,0.8144252842880786,0.8286263413592441,0.8413325503176552,0.8651967326891248,0.9604932998772087,0.46238855373445076,0.1430783193636218,0.7810047514815011,0.8275052052746783,0.8425604612674176,0.859964764294485,0.9999999999999998,0.5774918584165285
Jiangzicui,0.8792925984841398,0.4126508842518948,0.0,0.7314494245344811,0.8137924581266958,0.8255824833910357,0.8336296434920933,0.9566763357350052,0.47889959764199497,0.19004397866566847,0.8244596238420512,0.8309160662487132,0.8536539721156544,0.8746140170300365,0.9999999999999998,0.5938055581547677,0.2422569476934593,0.7954524188266119,0.8221203331149993,0.8584261251988397,0.8664732852998969,0.9261719846542527,0.532796855993263,0.1817161036773649,0.750725180125386,0.8344717881538319,0.8310096378777956,0.8442968092074483,0.9791335267147001,0.6724057265836996
Shandao Temple,0.889233633260937,0.16816630468507587,0.04925535215637589,0.6807322370462301,0.8478901644430654,0.8641017685386285,0.9062984796773192,0.9738597579894508,0.3482780018616194,0.08997828110456085,0.7195935463853551,0.8317561278312131,0.9028855103940425,0.8690660874961216,1.0,0.27458889233633244,0.5110921501706482,0.7020632950667078,0.8461061123177163,0.9100217188954387,0.9203381942289792,0.9885200124107971,0.3261712690040335,0.0,0.669872789326714,0.8405212534905364,0.8972230840831523,0.8879925535215638,0.97285138070121,0.2963077877753644
Yongchun,0.8943265910212135,0.26571287617168227,0.0,0.7228416378885052,0.8155895411938825,0.8249629995066601,0.8340404538727182,0.9651702022693633,0.45318204242723237,0.0976813024173655,0.7325111001480018,0.7950666008880118,0.8511100148001971,0.82910705476073,0.9999999999999998,0.36408485446472616,0.2759743463246176,0.7523433645781943,0.8475579674395657,0.8487419832264431,0.8930439072520968,0.9387271830291068,0.2932412432165761,0.021509620128268292,0.7610261470152937,0.8206216082881104,0.8385791810557472,0.8752836704489393,0.9740503206709421,0.32047360631475086
Houshanpi,0.8919922220258085,0.35814035707972414,0.0,0.5927169878027221,0.6514053385186496,0.7313063461198515,0.7355488774969063,0.9593424076365564,0.6086264804666786,0.25861764185964287,0.7157503977373167,0.6052678097931765,0.7189322962701077,0.6986035000883861,1.0,0.7809793176595368,0.25101643980908595,0.7346650167933535,0.7336043839490896,0.7802722290966941,0.7108007777974192,0.9377762064698603,0.5022096517588825,0.035707972423546064,0.6448647693123561,0.6549407813328618,0.7452713452359907,0.7765600141417712,0.9563372812444757,0.7588828000707086
Kunyang,0.9153390987710514,0.16670459717796982,0.0,0.8723258989531179,0.843422849340009,0.8826809285389167,0.9411697769685935,0.9858898497951752,0.33261265361857084,0.07487482931269918,0.8632225762403277,0.8633363677742375,0.8791533909877104,0.9576695493855257,0.9934000910332271,0.29324078288575317,0.15509786071916254,0.9031634046426945,0.8798361401911697,0.9300182066454256,0.9382111970869368,0.9460628129267182,0.16420118343195267,0.07976786527082391,0.9036185707783341,0.8873463814292216,0.8975876194811107,0.9999999999999999,0.9929449248975876,0.2775375512061903
Xiangshan,0.8816469158310543,0.3855970829535096,0.0,0.7073837739288968,0.6810999696140991,0.7835004557885139,0.7634457611668186,0.8953205712549377,0.46581586144029163,0.26374962017623815,0.7520510483135825,0.7291096931024004,0.754785779398359,0.7168034032209054,0.9999999999999998,0.579307201458523,0.4054998480704952,0.5414767547857793,0.6513217866909755,0.6716803403220906,0.7092069279854145,0.7635976906715285,0.27362503798237614,0.23625037982376162,0.5812822850197505,0.6660589486478272,0.7143725311455482,0.6920388939532056,0.883318140382862,0.42433910665451235
Xinyi Anhe,0.9023945861530452,0.3428769737983689,0.0,0.6753427034530627,0.7381572097865695,0.773728960610793,0.7717334721499219,0.9324136734339753,0.42469200069408297,0.10419920180461573,0.7064896755162241,0.7838799236508763,0.7873503383654347,0.7986291861877494,0.9699809127190698,0.4923650876279716,0.08198854763144203,0.7012840534443866,0.8151136560819018,0.7965469373590145,0.8476487940308867,0.9723234426513968,0.4036959916710047,0.07374631268436571,0.7339059517612355,0.8182370293250044,0.836022904737116,0.8559777893458268,1.0,0.46364740586500097
Songjiang Nanjing,0.9438374417055297,0.20989340439706872,0.0,0.819653564290473,0.8627581612258495,0.8932378414390407,0.8947701532311794,0.9579613590939375,0.27998001332445044,0.0300799467021986,0.8078614257161894,0.859560293137908,0.9000000000000001,0.9020319786808795,0.9849766822118589,0.27285143237841447,0.030912724850099993,0.825582944703531,0.896469020652898,0.905962691538974,0.9338774150566289,1.0,0.2310792804796803,0.022151898734177222,0.8503331112591606,0.8889073950699535,0.9168221185876084,0.9568954030646237,0.9990672884743506,0.25586275816122594
Taipei Arena,0.7577048078000671,0.3739213269079905,0.0,0.6377899809481117,0.6748851283200717,0.9482236915835481,0.9999999999999999,0.7918861369494564,0.18626022638126194,0.029698531883895485,0.6573461840188276,0.7121483805894878,0.7606746609884568,0.78499383615376,0.871287683514513,0.36523590720609656,0.14216070828196792,0.727445926257985,0.7938473607531099,0.7569203182786058,0.8610893197355148,0.8987448167656616,0.6810489745601255,0.15263924689005937,0.6627815757032388,0.7360192760282415,0.7581530875266166,0.781575703238821,0.8383951585789532,0.4032836489969741
